Policy,Temperature,Moisture,Atmosphere,Primary Pollutants,Ozone,Particulates,Influenza
1.0,0.03233604221737883,-0.023176297720707742,0.005047129689442035,0.32073983233852565,-0.11227866551491959,0.25875866063387293,0.4587336971788514
0.03233604221737883,1.0,0.5078995617254624,0.9037040732182363,0.4659674621441725,0.18891426828782173,0.6160074443102747,0.26602187550306255
-0.023176297720707742,0.5078995617254624,1.0,0.6285541076683586,0.3641647276340497,0.44753030624457446,0.5760177648130173,0.0014707748148416419
0.005047129689442035,0.9037040732182363,0.6285541076683586,1.0,0.4027258736064814,0.2934247645707894,0.6069876446902696,0.17774459282567218
0.32073983233852565,0.4659674621441725,0.3641647276340497,0.4027258736064814,1.0,0.182896635262044,0.8581850987545973,0.35087748067812097
-0.11227866551491959,0.18891426828782173,0.44753030624457446,0.2934247645707894,0.182896635262044,1.0,0.41908814185965887,-0.23854259863323338
0.25875866063387293,0.6160074443102747,0.5760177648130173,0.6069876446902696,0.8581850987545973,0.41908814185965887,1.0,0.284300588164934
0.4587336971788514,0.26602187550306255,0.0014707748148416419,0.17774459282567218,0.35087748067812097,-0.23854259863323338,0.284300588164934,1.0
