Policy,Temperature,Moisture,Atmosphere,Primary Pollutants,Ozone,Particulates,Influenza
1.0,0.06409640552264892,-0.047273994279100465,0.049491692181919913,0.2218778556108545,-0.1051770360978541,0.259593484965501,-0.10715289605669487
0.06409640552264892,1.0,0.2589680421635143,0.8889984535543557,0.5808689589728981,-0.3158303906477776,0.47780259616628373,0.3056649190749084
-0.047273994279100465,0.2589680421635143,1.0,0.43979784230583074,0.4223760163795475,0.42785295193273115,0.5062867674019699,0.06777957398413686
0.049491692181919913,0.8889984535543557,0.43979784230583074,1.0,0.576210364706782,-0.0705816656209613,0.5100317961805674,0.2657890471273047
0.2218778556108545,0.5808689589728981,0.4223760163795475,0.576210364706782,1.0,0.09845598526872833,0.8079454753973833,0.0624496410252601
-0.1051770360978541,-0.3158303906477776,0.42785295193273115,-0.0705816656209613,0.09845598526872833,1.0,0.14390681597971067,-0.08872655691556007
0.259593484965501,0.47780259616628373,0.5062867674019699,0.5100317961805674,0.8079454753973833,0.14390681597971067,1.0,0.07444624488171238
-0.10715289605669487,0.3056649190749084,0.06777957398413686,0.2657890471273047,0.0624496410252601,-0.08872655691556007,0.07444624488171238,1.0
