Source,Target,Lag,MCI_Value,P_Value
AH,T,0,0.25507591418169956,1.396499318467662e-08
$CO$,T,0,-0.18415247624193684,4.843135361422036e-05
T,AH,0,0.25507591418169956,1.396499318467662e-08
T,$CO$,0,-0.18415247624193684,4.843135361422036e-05
$Flu_B$,$CO$,0,-0.10587946280497036,0.020462967126296406
T,$Flu_B$,1,-0.2011804397245584,8.927452614050539e-06
$CO$,$Flu_B$,0,-0.10587946280497036,0.020462967126296406
